id,name,artists,album,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6ImmlZj8ysK2jDnqqbKp60,Hello Mary Lou  Goodbye Heart - Remastered,Ricky Nelson | ,Rick Is 21,1961,58,0.602,0.633,9,-9.756,1,0.0314,0.502,0.0,0.0614,0.931,98.995,138547,4
1sM0yZDxUhPQhkDh2CLd6l,Travelin' Man - Remastered,Ricky Nelson | ,Rick Is 21,1961,60,0.723,0.44,2,-10.536,1,0.0319,0.667,0.0,0.128,0.843,123.217,143200,4
6f93UUjhFB1qHvbtgaGBPL,Kadha Kelu Kadha Kelu,Ilaiyaraaja | Deva,Michael Madana Kama Rajan (Original Motion Picture Soundtrack),1991,34,0.786,0.516,3,-8.977,1,0.0448,0.846,0.0,0.167,0.797,123.788,231941,4
5rxPi0MiR4miNK0rCmk980,Broken People (with Logic & Rag'n'Bone Man),Logic | Rag'n'Bone Man,Broken People (with Logic & Rag'n'Bone Man) [From Bright: The Album],2017,61,0.694,0.702,9,-5.477,1,0.0946,0.123,0.0,0.0758,0.308,79.959,212067,4
5uuXtfqM7Wp3idCxyHeOll,With You,Linkin Park | ,Hybrid Theory (Bonus Edition),2000,67,0.421,0.978,6,-4.004,0,0.302,0.0037,0.0,0.111,0.359,196.921,203267,4
2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd | ,Starboy,2016,91,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,4
5053O1zH7ti48DaNx3SS5f,Plastic Doll - Ashnikko Remix,Lady Gaga | Ashnikko,Dawn Of Chromatica,2021,54,0.671,0.845,1,-4.12,1,0.067,0.0339,0.0,0.12,0.834,145.044,149527,4
3ZNoe4FOqn7dFqkPtnyxdC,Namma Veettu Pillai (Theme),D. Imman | ,Namma Veettu Pillai (Original Motion Picture Soundtrack),2019,24,0.701,0.906,2,-6.011,1,0.0628,0.171,0.0,0.0662,0.828,152.951,174377,4
1cFPuvgwmSt5cBMVBy90nj,I Know,Bob Marley & The Wailers | ,Confrontation,1983,42,0.635,0.703,11,-6.934,0,0.0402,0.0546,0.0,0.079,0.745,89.566,199307,4
1iw1gPykVHNROJnE3eCPeP,Kanna Kaattu Podhum,D. Imman | Shreya Ghoshal,Rekka (Original Motion Picture Soundtrack),2016,48,0.642,0.748,0,-3.347,0,0.0317,0.254,0.0,0.373,0.386,129.857,269772,4
0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,George Michael | ,Faith,1987,79,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,193200,4
3lKI2qR6rgR13kQ6bidXK5,Macha Kanni,Vijay Antony | Jayarajagopalam,Naan Avanillai (Original Motion Picture Soundtrack),2007,66,0.778,0.816,11,-4.813,1,0.207,0.364,8.53e-06,0.14,0.83,148.023,290053,4
6otfMz99YFrdFdsLj2T9OV,En Uyir Kaatre,Sid Sriram | ,Vaanam Kottattum (Original Motion Picture Soundtrack),2020,36,0.325,0.448,3,-8.744,1,0.0352,0.5,0.104,0.174,0.177,111.237,254999,4
13LVADAG1jdD42fe5wihFc,Grind,Les Sins | ,Grind / Prelims,2013,43,0.731,0.674,10,-8.281,0,0.0447,0.0501,0.869,0.176,0.765,120.015,318015,4
62hTXlVQacy3pjBW4ntRPl,1000 Doves,Lady Gaga | ,Chromatica,2020,52,0.668,0.826,9,-4.466,1,0.0383,0.0236,1.07e-05,0.474,0.388,122.973,215480,4
0kd2PjOXjxGS2hM6V2YN4m,Neeraambal Poovae,Harris Jayaraj | Arjun Menon,Nannbenda (Original Motion Picture Soundtrack),2014,30,0.818,0.79,7,-5.592,1,0.0509,0.166,0.0,0.101,0.662,91.991,177213,4
2BMdhrebYAieks5l2zpJOm,Seena Thana,Bharadwaj | Grace,Vasool Raja MBBS (Original Motion Picture Soundtrack),2004,56,0.822,0.895,9,-11.061,0,0.13,0.125,7.48e-05,0.052,0.882,82.491,287640,4
6fbYL76UWbHdYq4B91TPQi,This Way - From SUPERFLY - Original Soundtrack,Khalid | H.E.R.,This Way (From SUPERFLY - Original Soundtrack),2018,57,0.62,0.282,5,-10.533,0,0.0464,0.694,0.0,0.119,0.193,124.609,211205,3
0gbysjaH16DW29QpUnowcx,It Makes Me Ill,*NSYNC | ,No Strings Attached,2000,57,0.81,0.858,4,-4.658,0,0.0873,0.00993,1.2e-05,0.0528,0.646,104.504,206333,4
0OAnoLrIVxpdne3mkVLrwr,We Have All The Time In The World - Remastered,Louis Armstrong | ,On Her Majesty's Secret Service (Expanded Edition),2003,57,0.504,0.4,9,-13.031,1,0.0279,0.361,0.000158,0.211,0.475,89.422,195560,4
0jusxBQ8fXdoBoh8E71zay,King Of Chennai,Devi Sri Prasad | ,Badhri (Original Motion Picture Soundtrack),2001,27,0.828,0.842,0,-13.534,0,0.0732,0.0153,0.00843,0.364,0.529,140.013,258480,4
77GcYr9JP6uvJM0kPa6Nzk,Jingle Bell Rock,Glee Cast | ,Glee: The Music  The Christmas Album Vol. 3,2012,53,0.623,0.738,3,-5.709,1,0.0281,0.179,0.0,0.146,0.874,152.066,152947,4
50tTbwbQTgn5Zgo4EyH75H,Feng Shui,Gnarls Barkley | ,St. Elsewhere,2006,33,0.634,0.922,0,-2.898,1,0.246,0.105,0.0,0.826,0.563,90.974,86733,4
2XWjPtKdi5sucFYtVav07d,365,Zedd | Katy Perry,365,2019,66,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039,181900,4
2NEnDIFgu5Ccglhc3vUZP6,"Mazhai Thulli (From ""Sangamam"")",A.R. Rahman | Hariharan,Sangamam (Original Motion Picture Soundtrack),1999,36,0.784,0.927,2,-6.517,1,0.045,0.115,1.88e-06,0.0247,0.826,99.991,410802,4
5TdIP1VCcWF1CRw810RRqc,Bonita,Los Dorados | ,Bonita,2023,69,0.634,0.393,0,-14.372,1,0.193,0.278,6.62e-06,0.12,0.807,167.887,201085,4
5p6NHTDB8Zxr6rc8WW1LiK,Aasai Mugam,Uthara Unnikrishnan | ,Aasai Mugam - Single,2020,29,0.262,0.336,9,-11.433,0,0.0318,0.922,3.36e-06,0.0793,0.419,85.216,470000,4
44FT2PetLQegcOGq2wqh9T,Pardesi Balam,Ali Merchant | Dhi Harmony,Pardesi Balam,2023,41,0.508,0.519,9,-8.806,1,0.0512,0.0519,4.23e-05,0.409,0.136,140.097,200250,4
7bQJp5ntthltjReJmZJjCM,A Certain Smile,Donald Minestra | ,A Certain Smile,2022,59,0.523,0.0224,5,-26.875,1,0.0606,0.996,0.954,0.081,0.24,96.272,126670,4
3e7Y6sfFlIdBMJhX7wpqVO,44 More,Logic | ,Bobby Tarantino II,2018,67,0.824,0.584,10,-7.098,0,0.221,0.0718,0.0,0.106,0.219,139.965,188600,4
73WOXOD2XSYKeVFCxiPZQJ,Happy New Year,Vidyasagar | Sunidhi Chauhan,Kuruvi (Original Motion Picture Soundtrack),2008,58,0.691,0.936,2,-2.792,1,0.427,0.287,0.0,0.129,0.723,117.951,243067,4
368tRgjSL4Fj2sK2bHJjz1,Neenji Uramumindri,Sirkazhi Govindarajan | ,Kappalottiya Thamizhan (Original Motion Picture Soundtrack),1961,2,0.578,0.461,10,-5.882,1,0.127,0.877,7.08e-06,0.131,0.935,66.108,197427,3
6uzuW7L1t1UhnzbfXwtMtQ,The Curse of Curves,Cute Is What We Aim For | ,The Same Old Blood Rush With A New Touch,2006,61,0.534,0.792,5,-4.512,1,0.0677,0.39,0.0,0.191,0.477,145.881,203627,4
2Kqx9hsTRT8uNwbUDm7kbA,Sindhu Sesh,Pete & Bas | ,Sindhu Sesh,2022,49,0.836,0.662,10,-5.484,0,0.337,0.291,0.0,0.0591,0.506,145.044,233379,4
4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country,Bob Dylan | Johnny Cash,Nashville Skyline,1969,67,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,220400,4
6HhSgx6U72OFPRWfeYywnb,Aruva Minukuthayya,Thiagaraja | ,Aruva Minukuthayya,2018,7,0.555,0.963,9,0.142,0,0.0661,0.383,0.00132,0.329,0.938,155.728,207073,4
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic | ,Native,2013,89,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,257267,4
1GERVZcph8qx09OR7Wo1UV,It Don't Mean A Thing (If It Ain't Got That Swing),Tony Bennett | Lady Gaga,Cheek To Cheek (Deluxe),2014,48,0.544,0.778,5,-6.014,0,0.0619,0.816,0.0174,0.298,0.875,117.193,143707,4
1H5IfYyIIAlgDX8zguUzns,Suspicious Minds,Elvis Presley | ,From Elvis in Memphis,1969,76,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280,4
2dBpNhfNCT1XkBRAOdam5J,O God Forgive Us,for KING & COUNTRY | KB,RUN WILD. LIVE FREE. LOVE STRONG. (Deluxe Anniversary Edition),2015,52,0.464,0.225,0,-9.155,1,0.0403,0.587,5.64e-06,0.116,0.214,84.677,205387,4
3uo9pmjTpyY5MBQ3wSxXrC,Vaishaka Sandhya,P. Jayachandran | ,Nadodi Kattu (Original Motion Picture Soundtrack),1987,56,0.578,0.344,9,-13.056,0,0.0438,0.746,2.47e-06,0.0929,0.734,132.816,233482,3
1hZk9dktp4yRFTm0TrycuH,If I Lose Myself - Alesso vs OneRepublic,OneRepublic | Alesso,Native,2014,64,0.523,0.782,2,-4.846,1,0.041,0.219,1.03e-05,0.133,0.164,125.998,214813,4
31yL0c9mIzBNH3P6YlfoID,Kadavule,Palaashsen | ,Kacheri Aarambam,2009,44,0.74,0.747,9,-6.024,0,0.0309,0.121,0.0,0.0785,0.886,120.029,302413,4
2mKjs6s0Z1imKKb6gOk628,You and I Both,Jason Mraz | ,Waiting for My Rocket to Come,2002,58,0.615,0.812,7,-6.573,1,0.0458,0.184,0.0,0.328,0.74,98.954,218240,4
7zLYKWcXnYeHHWidalz7rj,Noticed,Lil Mosey | ,Northsbest (Extended),2018,76,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,165000,4
7BKi4ZcyMBXeAvJ1OPxhdV,Outta Control - Remix,50 Cent | Mobb Deep,Outta Control (Remix),2005,59,0.77,0.587,8,-5.99,0,0.265,0.0268,0.0,0.0621,0.574,92.009,247973,4
1ChcgTQZdf9ngSgZ9dmILP,Nenje Nenje,Harish Raghavan | Mahathi,Ayan,2022,65,0.669,0.509,9,-8.594,0,0.0277,0.493,0.000268,0.0804,0.376,114.969,344235,4
19AGm2GJrK8AumRTKG11yH,Varuthapadatha Vaalibar Sangam,D. Imman | Sivakarthikeyan,Varuthapadatha Vaalibar Sangam (Original Motion Picture Soundtrack),2013,46,0.792,0.851,7,-5.423,1,0.319,0.239,0.0,0.0942,0.734,80.058,240813,4
6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna | Calvin Harris,Talk That Talk,2011,85,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,4
1TVOXbPUklq0E1izpJyGaj,"Let's Go Party - From ""Mupparimanam""",G. V. Prakash | Varun Parandhaman,"Let's Go Party (From ""Mupparimanam"")",2017,4,0.779,0.509,11,-11.535,0,0.0991,0.048,1.46e-06,0.0727,0.472,135.095,263531,4
22yJTeCvdHMX7iEjJv4OrM,Oodhaa Kalaru,D. Imman | Harihara Sudhan,Varuthapadatha Vaalibar Sangam (Original Motion Picture Soundtrack),2013,45,0.526,0.766,7,-5.087,1,0.246,0.352,0.0,0.042,0.808,83.611,282640,4
5GAlGPZF7BA36HiAZtaPn7,The One,Tamar Braxton | ,Love and War,2013,53,0.593,0.752,1,-4.816,0,0.0329,0.0313,0.0,0.0541,0.402,96.967,173093,4
6wo9obXjAhA8Yc90sswR56,Hell On The Heart,Eric Church | ,Carolina,2009,62,0.637,0.89,0,-3.877,1,0.0312,0.0832,1.9e-06,0.0892,0.928,123.002,164733,4
6xp1u6ZEHXX8DxJIFFrVoP,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith | ,Little Things x Gypsy Woman (L BEATS MASHUP),2023,81,0.644,0.879,6,-5.204,0,0.0761,0.00423,6.91e-06,0.286,0.808,126.935,131000,4
4K8Z6CSxie9IcvZ72dYDLH,Me Sacaron Del Tenampa,Cornelio & Ramon & Los Relampaguitos | ,Exitos Que Se Quedaron,2015,48,0.765,0.857,5,-5.8,1,0.0454,0.343,2.6e-06,0.033,0.864,111.308,160720,4
6TK7jseRCrogw9IzQYkw2h,"Thee Thalapathy (From ""Varisu"")",Silambarasan TR | Thaman S,"Thee Thalapathy (From ""Varisu"")",2022,72,0.674,0.907,10,-5.078,0,0.122,0.567,0.0,0.259,0.828,130.011,258000,4
77IhMuHt8dFcwdqeSuh6N9,Filthy Rich,South Park Mexican | ,Never Change,2001,58,0.697,0.706,2,-5.672,0,0.0248,0.061,0.0,0.2,0.385,92.065,284440,4
5bNaDdGEcApeGONaOYVo3d,"Mercury Poove (From ""Pudhiya Geethai"")",Nidheesh Gopalan | Bhavatharini,Singers Special - Bhavatharini,2013,27,0.849,0.474,8,-9.463,1,0.0805,0.226,0.000307,0.121,0.656,123.0,276062,4
77kgnVe6XPwiZPIA9cLMGx,Meow Meow,Devi Sri Prasad | Vikram,Kanthaswamy (Original Motion Picture Soundtrack),2009,55,0.779,0.857,10,-2.299,0,0.218,0.133,0.000783,0.0825,0.941,157.506,271200,3
3VLsdzHOFM9pyn79QTjiGJ,I Can't Lie (with Kodak Black),French Montana | Kodak Black,I Can't Lie (with Kodak Black) [Versions],2023,60,0.636,0.723,5,-4.865,0,0.246,0.0445,0.0,0.107,0.421,162.026,186453,4
0QJ1briVk2CGXRLtiYTz4x,Kannatthula Vai,Sirpy | S. P. Balasubrahmanyam,Captain,2014,33,0.731,0.512,11,-10.221,1,0.129,0.809,2.94e-06,0.0965,0.729,144.825,227448,4
3dhLBmnUyeXGqI0TcugvAL,Out Go The Lights,Lonestar | ,I'm Already There,2001,17,0.593,0.788,4,-5.821,0,0.0359,0.116,0.0,0.339,0.73,124.629,236133,4
6i0ff2q5JS7QWTAlOo2E4c,Pudhu Malar Thottu,Sriram Parthasarathy | ,Poovellam Unn Vaasam (Original Motion Picture Soundtrack),2001,53,0.748,0.916,7,-5.483,1,0.0702,0.252,0.00859,0.276,0.894,90.01,281520,4
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby | Drake,Harder Than Ever,2018,83,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,142273,4
3neEaE4MRRRqjdmDptoxnQ,Pichai Pathiram,Madhu Balakrishana | ,Naan Kadavul (Original Motion Picture Soundtrack),2009,41,0.527,0.586,4,-7.844,1,0.0372,0.259,0.0,0.104,0.476,179.971,307069,3
4JjfNc75PdAYDQs7jZKtzZ,"Shakalakka Baby ( From ""Mudhalvan"")",Vasundhara Das | Pravin Mani,Vasundradas - Playback Singer,2013,40,0.713,0.591,2,-13.108,1,0.0926,0.00777,0.000271,0.13,0.871,158.1,325564,4
1l12Hj4udI9V038fotoUw7,Ponnaa Porandha,Ilaiyaraaja | Tippu,Chidambarathil Oru Appasamy (Original Background Score),2005,0,0.491,0.44,7,-7.873,0,0.0313,0.766,3.58e-05,0.153,0.451,177.705,295960,4
5b8UrMiKJd25ltc6qBNzrX,If She Knew What She Wants,The Bangles | ,The Essential Bangles,2004,33,0.596,0.699,11,-5.937,1,0.0276,0.229,0.0,0.208,0.62,120.406,231107,4
7K5aHPkqdkYZjGFyNwaPim,Conversations With My 13 Year Old Self,P!nk | ,I'm Not Dead,2006,38,0.465,0.388,9,-10.902,0,0.039,0.656,0.0,0.19,0.309,130.098,227400,4
24l5ku1oI5KdZpF0dLDjAd,Never Gonna Break My Faith (feat. The Boys Choir of Harlem),Aretha Franklin | The Boys Choir Of Harlem,Never Gonna Break My Faith (feat. The Boys Choir of Harlem),2020,34,0.512,0.66,7,-4.214,1,0.103,0.559,0.0,0.123,0.314,120.488,250107,4
14wr2I5FsCigi2Pkbr2qDf,Wasting Time (Eternal Summer),Four Year Strong | ,Enemy Of The World (Special Edition),2010,46,0.505,0.974,5,-5.064,1,0.104,1.92e-05,0.000181,0.936,0.309,124.046,197453,4
0PE3NLHgy6V90c5jGcALOr,Oru Porambokku,Yuvan Shankar Raja | Silambarasan TR,Kedi Billa Killadi Ranga (Original Motion Picture Soundtrack),2013,44,0.663,0.877,5,-3.507,0,0.211,0.403,4.22e-06,0.201,0.925,195.205,266320,3
6Cffn0tj5iYsUxWajso2zy,Dhaagam Theera,Ghibran | Padmalatha,Amarakaaviyam (Original Motion Picture Soundtrack),2014,21,0.638,0.616,0,-7.032,1,0.0411,0.859,0.000156,0.0828,0.271,119.964,273507,4
56sk7jBpZV0CD31G9hEU3b,Animal I Have Become,Three Days Grace | ,One-X,2006,76,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,231400,4
6RGH7mvHffrBcHuW60vgZB,PAINTING PICTURES,Superstar Pride | ,PAINTING PICTURES,2023,75,0.955,0.516,11,-10.501,0,0.33,0.332,0.0,0.189,0.694,119.926,125858,4
6qGIumgcINzxPT2Rm7T0Ai,Ninnukori Varanam,K. S. Chithra | ,Agni Natchathiram (Original Motion Picture Soundtrack),1988,47,0.798,0.619,2,-8.645,1,0.0632,0.448,0.00254,0.247,0.798,94.295,276114,4
4FgOFhLOz8kJwWuHE58HVw,Wedding Day,SAINt JHN | ,Ghetto Lenny's Love Songs,2019,52,0.646,0.6,0,-5.418,1,0.0821,0.0387,1.49e-06,0.119,0.514,160.106,196303,4
5u0YB9bpmgEPS2bPhwfRFV,arms,Christina Perri | ,lovestrong.,2011,64,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89e-06,0.103,0.252,145.319,261213,4
6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,Weezer | ,Weezer,1994,78,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827,4
1WvEr42lxz4P06DlIuYdmr,New York Mining Disaster 1941,Bee Gees | ,Bee Gees' 1st,1967,53,0.446,0.237,9,-13.42,0,0.0761,0.581,0.0,0.0889,0.475,89.145,132360,4
3rQ0mHb3F9cMo86DLZphUE,Burn the Pages,Sia | ,1000 Forms Of Fear (Deluxe Version),2015,40,0.507,0.811,6,-4.645,1,0.155,0.0497,3.32e-05,0.121,0.459,180.081,195147,4
1KqvRRQd3lfM0pAlkGPrgD,Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,Ed Sheeran | Nyla,Shape of You (feat. Nyla & Kranium) [Major Lazer Remix],2017,53,0.682,0.812,1,-2.691,0,0.118,0.00574,0.0,0.0553,0.347,104.891,192000,4
7jk7gqyEonmVVYahZN5zhW,Circus,Britney Spears | ,Circus (Deluxe Version),2008,80,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4
1ae6GtlSKSGfUnKDVmx1cw,Eppo Nee,G. V. Prakash | Madhusree,Kaalai (Original Motion Picture Soundtrack),2008,60,0.722,0.601,1,-5.721,1,0.0415,0.0475,0.00659,0.111,0.287,105.02,298880,4
5GaHr0FlcYWmnLykUMMQSK,Puthiya Vaanam,T. M. Soundararajan | ,Anbe Vaa (Original Motion Picture Soundtrack),1966,11,0.407,0.695,7,-7.271,1,0.041,0.944,2.82e-05,0.879,0.603,135.92,359893,4
4NyTQvsHdslRaqpUyYwFSv,Raaja Raajathi,Ilaiyaraaja | ,Agni Natchathiram (Original Motion Picture Soundtrack),1988,39,0.876,0.512,0,-11.726,1,0.119,0.234,0.000612,0.0722,0.83,142.438,280581,4
7KyTq7H5f3Oavmuo9TX6QK,Too Many Years,Kodak Black | PnB Rock,Lil Big Pac,2016,66,0.664,0.704,8,-6.859,0,0.0974,0.0233,0.0,0.112,0.633,147.067,196336,4
77GI8U1J36g9E73Ru3I3g5,Vaa Vennila Unnaithane,S. P. Balasubrahmanyam | S. Janaki,Mella Thirandhadhu Kadhavu (Original Motion Picture Soundtrack),1986,59,0.64,0.622,5,-10.328,1,0.0587,0.846,0.0503,0.167,0.898,79.271,279253,4
7LuYc1yBvfvvLC1O7Ng4v4,Uyirin Uyire,KK | K. S. Chithra,Kaakha Kaakha (Original Motion Picture Soundtrack),2003,62,0.689,0.805,4,-8.496,0,0.058,0.485,1.46e-06,0.142,0.834,135.528,321427,4
3JZHamo38Iv0SnqJ7e5KBQ,Shenbagame Shenbagame - Duet Version,Mano | Sunanda,Enga Ooru Pattukaran (Original Motion Picture Soundtrack),1987,46,0.695,0.315,7,-11.546,0,0.0787,0.934,6.27e-05,0.079,0.583,94.428,277891,4
7J5tyfg3OYVNR97KH66ovw,Garden Party,Ricky Nelson | The Stone Canyon Band,Garden Party,1972,54,0.774,0.247,2,-21.657,1,0.0779,0.786,0.0186,0.116,0.803,143.955,229800,4
7CzoCy9ciyvncOyFr8IRXp,Andhi Mazhai Megam,T. L. Maharajan | P. Susheela,Nayagan (Original Motion Picture Soundtrack),1987,48,0.728,0.834,4,-8.152,1,0.228,0.854,0.324,0.721,0.883,82.96,286086,4
0OYcEfskah1egYHjYRvbg1,Shadow of the Day,Linkin Park | ,Minutes to Midnight,2007,69,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,290360,4
59vwEp0hQaXEXMdPfIdXPW,Gravity,Prod I.D | ,I.D's Interludes,2023,0,0.58,0.203,0,-13.206,0,0.413,0.239,0.928,0.0946,0.195,182.043,221545,4
06urexU7lv41RDdLnMzChi,Oh! Shanthi Shanthi,Harris Jayaraj | Clinton,Vaaranam Aayiram (Original Motion Picture Soundtrack),2008,60,0.706,0.597,10,-7.045,1,0.041,0.464,0.0,0.226,0.41,132.91,183533,4
7pTUfLE7SY3xHqKUrRGxhl,the train to nowhere,hemlocke springs | ,going...going...GONE!,2023,46,0.731,0.764,0,-5.632,0,0.107,0.184,1.56e-05,0.0773,0.848,152.973,218933,4
05WQZiRjoMGJDAjmYUof3T,Just Go (Never Look Back),Papa Roach | ,To Be Loved: The Best Of Papa Roach (Explicit Version),2010,25,0.227,0.949,8,-4.168,1,0.122,0.00435,0.0,0.485,0.388,112.193,176293,4
7ya7Gr1dMpPIa4zXM6M5bd,Big Stepper,BigXthaPlug | ,Big Stepper,2021,70,0.853,0.687,2,-10.646,1,0.369,0.0113,2.84e-05,0.0772,0.799,120.04,130775,4
1HOUzEsetdIPSpAgRPhZQt,Nobody Else but You,Trey Songz | ,Tremaine the Album,2017,58,0.708,0.612,5,-6.379,0,0.122,0.0381,0.0,0.277,0.263,139.913,229013,4
0uBeaY24hiM9b36WL7V3rx,Tha Mac Bible : Chapter 2:11 Verse 187,Tha Eastsidaz | ,Snoop Dogg Presents Tha Eastsidaz,2000,18,0.894,0.719,1,-2.461,1,0.318,0.0579,0.0,0.0591,0.681,150.909,62840,4
10nZPOC9g9cNSbd86Pijr4,One Phone Call,Hello Fiasco | ,Find the Shoreline,2022,35,0.533,0.764,2,-6.095,1,0.0323,0.00429,0.0,0.44,0.465,139.96,175818,4
4SADcvcQZ1G742rhgy51oJ,Thoppul Kodi Sonthamonnu,Yuvan Shankar Raja | Sriram,Vel (Original Motion Picture Soundtrack),2007,43,0.775,0.41,5,-12.993,0,0.0774,0.511,2.95e-05,0.202,0.773,127.463,128320,3
69jzo4rVZRrN4qwqSY3JoZ,A New Argentina,Madonna | Jonathan Pryce,Evita: The Complete Motion Picture Music Soundtrack,1996,31,0.435,0.542,11,-10.404,0,0.055,0.507,0.0,0.0975,0.325,113.202,489867,3
4R7Y8JzMunzRascbHWaWJo,Vaan,A.R. Rahman | Shashaa Tirupati,Kaatru Veliyidai (Original Motion Picture Soundtrack),2017,50,0.284,0.462,0,-9.58,1,0.0416,0.884,0.00132,0.0661,0.175,151.222,255915,3
0Wvy80oRWqN3rbHiC3nArA,Hallo Maruthi,Mano | Gopal Rao,Priyamudan (Original Motion Picture Soundtrack),2013,17,0.824,0.736,2,-10.614,1,0.0391,0.00602,0.00511,0.0774,0.793,101.923,370599,4
5xl5582IihbEZAnfj0xyso,Straight Up,Paula Abdul | ,Forever Your Girl,1988,64,0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0638,0.762,95.862,250032,4
33LC84JgLvK2KuW43MfaNq,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion | ,Let's Talk About Love,1997,77,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,280000,1
5I9sHwLDX28tLtzVgKLtpr,Everybody Loves Somebody,Dean Martin | ,Everybody Loves Somebody,1964,70,0.366,0.391,3,-12.322,1,0.0425,0.854,0.0,0.352,0.461,119.182,164547,3
65tiiEMhb2jzfQJyIsMM1i,Vechikkava Unna Mattum,Malaysia Vasudevan | S. Janaki,Nallavanukku Nallavan (Original Motion Picture Soundtrack),1984,51,0.459,0.612,10,-11.095,1,0.0695,0.776,6.98e-05,0.127,0.927,73.414,268707,4
4LaZ8RpIP6DIgN73bXQVlO,GET IT,keshi | ,GABRIEL,2022,59,0.619,0.71,4,-7.661,0,0.0686,0.224,0.000395,0.218,0.313,170.119,151302,4
37pf8jSeCGlzgQPIfVHO6X,Class Fight,Melanie Martinez | ,K-12,2019,71,0.767,0.707,6,-8.444,1,0.0489,0.42,5.16e-05,0.298,0.772,92.015,161065,4
0mDP0erHe5W4R7COqxUhQE,Nenjukkule Innarendru,Ilaiyaraaja | S. P. Balasubrahmanyam,Ponnumani (Original Motion Picture Soundtrack),1993,39,0.719,0.598,0,-6.282,1,0.0492,0.884,9.53e-05,0.0853,0.919,142.521,293600,3
5BrxQCdse2b424hlurCvGz,Breathe Into Me,Red | ,End Of Silence,2006,58,0.32,0.91,9,-5.321,1,0.114,0.000997,0.0,0.16,0.22,165.943,214373,4
4QuHocEDSrLpkxxFVeZn79,Serial Killers,Gucci Mane | ,So Icy Gang: The ReUp,2022,54,0.752,0.617,7,-5.68,1,0.0544,0.0319,0.0,0.261,0.137,144.006,188967,4
5IwcT3Uoe9tIL30leflRF9,Shit Got Cold,The Jackal | ,Sicka Than the Av  Pt. 2,2016,19,0.657,0.62,4,-7.703,0,0.325,0.0375,0.0,0.154,0.365,149.946,228000,4
7r9kOxiNDnkAg5QKqtyjVk,Rescue,Lauren Daigle | ,Look Up Child,2018,75,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,215613,4
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy | ,Dream Your Life Away (Special Edition),2014,83,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
7e97QgqoYTXOj1s7JI0dHR,Otha Thamarai - Original Soundtrack,Bala | Nixen,Otha Thamarai (Original Soundtrack),2022,62,0.541,0.744,7,-6.191,0,0.295,0.507,0.0,0.26,0.877,194.976,219923,3
4WWGSiZeMF0PjNBTxx5X91,"Maatu Maatu ("" From Thamizhan"" )",Anuradha Sriram | D. Imman,Hits of Anuradha Sriram,2013,36,0.782,0.612,7,-10.712,0,0.0517,0.00356,0.0217,0.041,0.629,94.012,302022,4
0JiY190vktuhSGN6aqJdrt,So What,P!nk | ,Funhouse (Expanded Edition),2008,80,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,215160,4
3gnWw0LToxswxfC6Eb8GBp,Kadhal Aasai,Yuvan Shankar Raja | Sooraj Santhosh,Anjaan (Original Motion Picture Soundtrack),2014,60,0.419,0.825,6,-5.013,1,0.0709,0.49,0.0,0.139,0.363,73.202,303750,4
